Node ID,Distance,Conductance,Type,Name,IPSC
51,"[144.809659283318, 170.12215362637647, 68.97818967932899]","[27.944639942677792, 27.850602813950285, 27.884862445056008]",dend,"['L5PCtemplate[51].dend[70]', 'L5PCtemplate[51].dend[2]', 'L5PCtemplate[51].dend[15]']",-0.0357527586132278
52,"[244.07708083192296, 74.31162123783537, 78.87582633601447]","[28.048676780354377, 27.579484990087618, 27.72063473278607]",dend,"['L5PCtemplate[52].dend[70]', 'L5PCtemplate[52].dend[51]', 'L5PCtemplate[52].dend[39]']",-0.03136342460692276
53,"[104.90830239692104, 104.35920141659851, 102.97772036283612]","[27.748911336797292, 27.514435934331534, 28.198192079395625]",dend,"['L5PCtemplate[53].dend[37]', 'L5PCtemplate[53].dend[33]', 'L5PCtemplate[53].dend[14]']",-0.03908115679251978
54,"[240.83685565217837, 82.62241046888647, 126.69388733406447]","[27.967644448757905, 28.04563982637189, 27.673439201495395]",dend,"['L5PCtemplate[54].dend[5]', 'L5PCtemplate[54].dend[82]', 'L5PCtemplate[54].dend[41]']",-0.02535129439991124
55,"[140.71579303214946, 188.49072419905184, 80.63428340982409]","[27.656985792219903, 27.83593115045687, 27.825042396607987]",dend,"['L5PCtemplate[55].dend[82]', 'L5PCtemplate[55].dend[31]', 'L5PCtemplate[55].dend[60]']",-0.027171116155955133
56,"[219.37644786150878, 83.3175177762149, 66.11497450112924]","[27.90445568595656, 27.932668172191683, 28.145987149920668]",dend,"['L5PCtemplate[56].dend[5]', 'L5PCtemplate[56].dend[21]', 'L5PCtemplate[56].dend[36]']",-0.034475687125734567
57,"[120.38868854121658, 59.64978482837607, 94.65318041623435]","[27.731373128659133, 28.14783442476602, 27.67986939635485]",dend,"['L5PCtemplate[57].dend[33]', 'L5PCtemplate[57].dend[39]', 'L5PCtemplate[57].dend[44]']",-0.04594940761109001
58,"[167.26752669263527, 127.3695178804456, 87.74733409990351]","[27.507987528006296, 27.723920222701484, 27.71424928177418]",dend,"['L5PCtemplate[58].dend[74]', 'L5PCtemplate[58].dend[13]', 'L5PCtemplate[58].dend[72]']",-0.024460285673910676
59,"[236.03288425906243, 121.82597602863196, 132.4685610854313]","[27.89881848091523, 27.62172583807862, 27.869717022336754]",dend,"['L5PCtemplate[59].dend[28]', 'L5PCtemplate[59].dend[14]', 'L5PCtemplate[59].dend[31]']",-0.02281850880052616
60,"[144.809659283318, 84.12946469704029, 154.33796525279956]","[27.320932547510157, 27.667096287178165, 27.846199068816414]",dend,"['L5PCtemplate[60].dend[70]', 'L5PCtemplate[60].dend[14]', 'L5PCtemplate[60].dend[72]']",-0.03310622683443398
61,"[54.695572477958606, 60.36203466659426, 244.07708083192296]","[27.552196527335134, 27.532476254198407, 27.897982944079338]",dend,"['L5PCtemplate[61].dend[3]', 'L5PCtemplate[61].dend[44]', 'L5PCtemplate[61].dend[70]']",-0.05480042762400217
62,"[100.47779507920052, 143.422687241373, 123.2264677156664]","[28.051809953479527, 27.812279870227854, 27.972094648454707]",dend,"['L5PCtemplate[62].dend[50]', 'L5PCtemplate[62].dend[35]', 'L5PCtemplate[62].dend[4]']",-0.0241016506393521
63,"[74.88580032951214, 50.49431150301488, 73.15339736778739]","[27.709433710167627, 27.370251714664892, 27.678860957415893]",dend,"['L5PCtemplate[63].dend[35]', 'L5PCtemplate[63].dend[53]', 'L5PCtemplate[63].dend[56]']",-0.055444886783106995
64,"[49.484739032008434, 191.78658964491206, 177.61560103233853]","[27.528123814152092, 27.981298589680826, 27.846641588969632]",dend,"['L5PCtemplate[64].dend[18]', 'L5PCtemplate[64].dend[2]', 'L5PCtemplate[64].dend[28]']",-0.04436359164685655
65,"[106.30384547392431, 90.36166855948268, 104.35920141659851]","[27.95259681569651, 27.537509903899107, 27.96042687379959]",dend,"['L5PCtemplate[65].dend[13]', 'L5PCtemplate[65].dend[10]', 'L5PCtemplate[65].dend[33]']",-0.031226892278368723
66,"[87.65144279883467, 65.55045704893816, 130.15984451770422]","[27.837013976692717, 27.682134431100945, 27.64321384439895]",dend,"['L5PCtemplate[66].dend[48]', 'L5PCtemplate[66].dend[72]', 'L5PCtemplate[66].dend[61]']",-0.042919746404379566
67,"[124.29573715549212, 104.71130249161499, 135.8302745239617]","[27.729442787861647, 27.809046811232175, 27.920931270043646]",dend,"['L5PCtemplate[67].dend[27]', 'L5PCtemplate[67].dend[4]', 'L5PCtemplate[67].dend[54]']",-0.03390144280643881
68,"[216.5604565168211, 166.66555180618144, 172.33377399337303]","[27.704982222321796, 27.495789515401068, 28.246188411683605]",dend,"['L5PCtemplate[68].dend[28]', 'L5PCtemplate[68].dend[69]', 'L5PCtemplate[68].dend[32]']",-0.017673834723552773
69,"[80.32105935919517, 132.14108820183418, 135.8302745239617]","[27.580496952455356, 27.766391379739275, 27.906905412176158]",dend,"['L5PCtemplate[69].dend[75]', 'L5PCtemplate[69].dend[72]', 'L5PCtemplate[69].dend[54]']",-0.03172836470355378
70,"[102.97772036283612, 97.73142930013243, 184.51662790275998]","[27.350794703631458, 28.075370823641933, 27.489366588883488]",dend,"['L5PCtemplate[70].dend[14]', 'L5PCtemplate[70].dend[35]', 'L5PCtemplate[70].dend[70]']",-0.0356781309861276
71,"[102.43165180468468, 130.15984451770422, 188.39808807574582]","[27.814311954824635, 27.903465352661268, 27.511345390012043]",dend,"['L5PCtemplate[71].dend[6]', 'L5PCtemplate[71].dend[61]', 'L5PCtemplate[71].dend[45]']",-0.026119313709216385
72,"[113.88640685705411, 188.39808807574582, 83.3143651168523]","[27.651227440094207, 27.590141126975528, 27.76483133592144]",dend,"['L5PCtemplate[72].dend[59]', 'L5PCtemplate[72].dend[45]', 'L5PCtemplate[72].dend[45]']",-0.040167577782312947
73,"[178.37074302601945, 65.1512755144224, 65.55045704893816]","[27.674572503330307, 27.884163475222813, 27.738035030545863]",dend,"['L5PCtemplate[73].dend[14]', 'L5PCtemplate[73].dend[68]', 'L5PCtemplate[73].dend[72]']",-0.05007228331805891
74,"[71.6922569989571, 112.07440890816054, 198.73171935473022]","[27.84876077865409, 27.828848429317276, 27.870214636904045]",dend,"['L5PCtemplate[74].dend[54]', 'L5PCtemplate[74].dend[5]', 'L5PCtemplate[74].dend[72]']",-0.028426194288044826
75,"[68.94748552015548, 124.956174973597, 188.49072419905184]","[27.50775861339594, 28.049841135124087, 27.73654310919103]",dend,"['L5PCtemplate[75].dend[29]', 'L5PCtemplate[75].dend[70]', 'L5PCtemplate[75].dend[31]']",-0.03674039495251691
76,"[145.16818505228014, 113.88640685705411, 189.05896229448837]","[28.13613623247079, 27.771186711106157, 27.904702878991507]",dend,"['L5PCtemplate[76].dend[74]', 'L5PCtemplate[76].dend[59]', 'L5PCtemplate[76].dend[66]']",-0.030319254229027592
77,"[123.2264677156664, 113.15288166202464, 125.3566566162255]","[27.635593285214384, 27.727870501307994, 27.66417059205144]",dend,"['L5PCtemplate[77].dend[4]', 'L5PCtemplate[77].dend[60]', 'L5PCtemplate[77].dend[69]']",-0.0353277082126624
