num_spikes,weight,distance,is_basal,phase,spike
3,5.255056746403525,526.4884908215676,0.0,0.34519909041540436,True
7,5.160442920197441,328.38533118161837,0.14285714285714285,0.49273380722213495,True
6,4.663518948713192,111.29297037770964,0.8333333333333334,0.4544017943804353,True
5,5.136664301106924,393.94299508749594,0.0,0.7483660917141727,True
5,5.46172209892647,225.73581779688502,0.2,0.6731107950206934,True
3,4.238007565727451,130.42751490138062,0.6666666666666666,0.6829986894388034,True
7,4.560381227883638,367.1686874886345,0.2857142857142857,0.5361948849895269,True
8,5.04658522765663,266.3319898216344,0.5,0.6627221895652318,True
8,5.022160672029529,375.2504660872674,0.25,0.6306918433597426,True
5,5.053194108790954,423.5347661828815,0.4,0.4880200876654448,True
5,4.355349138658883,222.45723239915907,0.4,0.3598270409850981,True
4,5.406400248165474,367.99417998718394,0.5,0.28996291018519194,True
6,5.2221968129454,427.01598608482436,0.3333333333333333,0.7680799594990523,True
3,4.36376739723094,134.3288920814233,0.6666666666666666,0.7214323059298396,True
6,5.359238011968099,338.555015633466,0.5,0.48142572635164366,True
2,5.271524566030166,359.4230995033938,0.5,0.34017844024396027,True
9,4.6524074005226765,201.451207664412,0.4444444444444444,0.6962662944510697,True
6,4.7222363694553495,230.57764969556737,0.5,0.5403083606278076,True
6,4.223783932983404,500.1441598431358,0.5,0.5715891327402675,True
3,5.571469821747642,414.4384068559892,0.3333333333333333,0.3935636081676775,True
9,5.193894161415596,323.6109528896253,0.2222222222222222,0.5640697767872275,True
5,5.2011658700338925,183.9950352167106,0.2,0.4049912912596483,True
4,4.4117859850577075,536.888704439904,0.25,0.615052141378588,True
4,5.603816578565448,320.5836034537365,0.25,0.5517256896886868,True
4,5.783119146901752,381.8971185103173,0.25,0.6661351926076725,True
2,4.46228231495129,327.4430808541098,0.5,0.4802966348042468,True
9,4.920105276308179,425.08677051793086,0.4444444444444444,0.4671496133335318,True
3,5.914214847807538,144.1626286915764,0.3333333333333333,0.8026006156189182,True
3,4.670326388207894,333.3484971444309,0.3333333333333333,0.6172826866635487,True
8,5.197239355666688,605.6515660287336,0.25,0.26662117894089277,True
6,5.375234381191782,606.4985637276378,0.3333333333333333,0.3954282992896095,True
4,5.408732894329517,285.5298702178376,0.25,0.7649579603119141,True
2,5.214385076631379,95.91857265955943,1.0,0.6789991667717592,True
12,5.094231460737521,472.0032803361839,0.3333333333333333,0.36313769546692737,True
4,4.8122454372981744,181.8691987880909,0.75,0.5617084023409004,True
7,4.629785387532299,180.8194694669832,0.42857142857142855,0.5893811642504568,True
5,5.420992209020168,233.12997554958793,0.2,0.40997737722826455,True
7,5.525485431025598,495.3058102214751,0.2857142857142857,0.37982244833837553,True
6,4.813464322005401,383.59898034947315,0.6666666666666666,0.6887693554172348,True
4,5.027480320185714,385.95171874633814,0.25,0.5310359767692185,True
7,4.641485244001613,149.91495838151556,0.7142857142857143,0.5695743743664449,True
5,4.806649488096713,127.44910345468807,0.8,0.5521813284989227,True
6,4.921847462679308,270.87477816878805,0.6666666666666666,0.40540666442414963,True
4,4.322557716344996,437.3370332781466,0.25,0.650340811917772,True
5,5.1496434614497275,242.74985113844377,0.4,0.6435578872034938,True
1,5.139745888659215,251.88318641152654,0.0,0.18685484814923256,False
1,5.000733501411738,1226.2275004723585,0.0,0.5786839265201706,False
7,4.716542818736445,326.59493095499886,0.5714285714285714,0.5265055252186526,False
3,5.134494357355583,708.324779447963,0.0,0.16186835739911962,False
2,5.302776941333915,656.629127768938,0.0,0.1468683620644567,False
5,4.313260280824919,505.12538304208493,0.2,0.7155935522869745,False
3,5.358100983424123,577.7304198039404,0.0,0.5295071932124401,False
2,5.581317637264355,509.36309757921447,0.0,0.37349747285396934,False
3,4.708388076956183,442.18817935583576,0.3333333333333333,0.3705934584181625,False
5,4.938973778151934,334.4430987928576,0.4,0.6081679545715815,False
3,4.183888920967707,538.3737514322031,0.3333333333333333,0.7020105100693096,False
1,5.6129155677161195,48.065103769096034,1.0,0.9395909952155225,False
8,5.13144607014517,429.41302815975195,0.375,0.6068976027340239,False
1,5.344181538902578,101.5682006027446,1.0,0.41610447349064217,False
4,4.173233849728533,318.1872594949965,0.25,0.6597271429283056,False
4,5.467216630659863,492.08462240663044,0.0,0.6786957916505374,False
5,5.8952514242215575,317.1468416131179,0.0,0.44687166237815656,False
5,4.601366056826569,551.2441342482327,0.4,0.6233950658861837,False
3,5.159103475399771,453.11518123100973,0.3333333333333333,0.44400881127391284,False
8,4.797722983242538,517.4910496957956,0.375,0.5307636882703769,False
4,4.8134015625196795,515.2659921073716,0.25,0.5442771202453969,False
6,4.550227064651008,486.16674083453444,0.3333333333333333,0.5159409905550395,False
2,4.186024167083738,554.6542240329884,0.0,0.6011971452949183,False
2,4.654528784880625,301.9535748385871,0.5,0.44397565166436836,False
3,5.20962643053474,160.82311377597455,0.6666666666666666,0.56758425018245,False
5,5.707079410570799,493.5045524195172,0.2,0.5291102557075005,False
2,6.244056754951367,285.85271056671763,0.5,0.7980068603541844,False
2,5.500116807071315,967.2610792003571,0.0,0.7330075303245982,False
5,5.440763954284951,253.04993028616317,0.2,0.5814522798248187,False
4,4.490768231874344,840.1936047821432,0.0,0.49451864179483146,False
4,5.055448629760871,297.53511774962453,0.25,0.4416603844720157,False
4,4.022801236069841,172.66177613264995,0.25,0.5394844738789288,False
3,4.08907893071488,284.8556016215801,0.3333333333333333,0.5498461401406459,False
1,7.3106667195005794,308.5004240294952,0.0,0.8879390001629872,False
2,6.0500578689425115,663.7515552040136,0.0,0.24271305690276407,False
3,4.858494543715011,117.9629368602532,1.0,0.32598405622243887,False
1,5.2466764198051585,102.86625428968011,1.0,0.7247852206492633,False
4,4.871031853945853,494.7742984491789,0.25,0.6358981012672871,False
3,5.309633586707968,499.11279167612406,0.3333333333333333,0.6326955039158015,False
3,4.739765368193932,951.7999100079355,0.0,0.6112816482712458,False
3,5.184749445151991,417.73044685129594,0.3333333333333333,0.6022918080391308,False
2,4.343477459978146,668.6496060158033,0.0,0.48350374338382,False
2,4.853385221179437,1135.2439338096574,0.0,0.4878373357876424,False
1,6.474841834242149,113.51169473570296,1.0,0.036443384548363156,False
4,4.734856272921121,192.53335867068307,0.25,0.40238534673827575,False
1,5.304049264594788,155.7966624246871,1.0,0.7093634367158623,False
7,4.858572763426409,607.96416726407,0.2857142857142857,0.2836529089490425,False
2,5.324435149001369,599.4582040643977,0.0,0.1213570015574482,False
2,4.43237043135919,483.778880694695,0.5,0.13017733045567834,False
1,5.0287573825042315,430.2743466922844,0.0,0.5735182381895891,False
3,4.616604643096771,241.7044674253466,0.0,0.8415941851611327,False
2,5.639795356532126,641.7576795434975,0.5,0.5830254811159026,False
2,4.630780290932825,194.33321872039852,0.0,0.19119906067953707,False
1,4.742227934390306,214.0918139152652,0.0,0.517848216351922,False
3,4.898727946397995,414.02888158474093,0.0,0.7707139067851282,False
1,4.209550838352617,124.24559346468165,1.0,0.6275815853778591,False
1,4.922811613398701,855.2221980289141,0.0,0.7905289141352922,False
2,5.102338368103499,574.3562271653568,0.5,0.5525952857155119,False
3,4.096100386691092,150.34669683642832,0.6666666666666666,0.39247471081298674,False
4,4.5667271228461175,452.28769623070013,0.25,0.6072850091737303,False
4,4.022262773062365,636.6808789790465,0.0,0.2572311797286862,False
5,5.038148112530351,311.8097157606191,0.8,0.3030554672039164,False
3,5.494889008297226,540.5152600827257,0.0,0.44607972523735956,False
3,4.956219075063132,257.5140838851146,0.6666666666666666,0.24561880979008652,False
2,5.704883800424826,649.2979263766312,0.5,0.5587808664115276,False
4,4.338493143932908,378.95181397241106,0.0,0.6429936758739253,False
4,5.108346680434005,324.2796470314136,0.0,0.6083192658105483,False
3,5.300804512131647,834.1096637926918,0.0,0.4148335806443962,False
6,5.849066560098419,298.93370670996256,0.16666666666666666,0.5796107510406209,False
2,5.2026157193301295,654.5286011512759,0.0,0.49519163637766417,False
3,4.571885704479829,101.9415750703763,1.0,0.5508469745300654,False
5,5.0325748035433,343.79954400592857,0.4,0.6692926527852112,False
3,4.160780906052811,66.2470797468384,1.0,0.4399106975423315,False
2,5.319492579232161,237.3374537820309,0.5,0.4566416396240432,False
3,5.599521045543502,337.274590511905,0.3333333333333333,0.6146337295026789,False
5,4.932944773556343,332.6420967556734,0.2,0.5256959496054261,False
4,4.5902313638588055,454.95778288155424,0.25,0.5331042025651564,False
3,4.941040003550829,83.08533771709274,1.0,0.6844458820811226,False
1,3.2155332365066718,6.711338863593083,1.0,0.9063665087536826,False
1,4.377338483624671,130.1569518804378,1.0,0.654325169254864,False
2,4.225404227243083,235.15351592746455,0.5,0.48692082439586504,False
5,5.191696960470859,597.8533502399321,0.2,0.8005114561971277,False
5,5.738637516159242,735.8982758376866,0.2,0.493523650229181,False
2,5.542218585418942,549.7762237447344,0.0,0.1475949737966991,False
5,4.414102402097268,497.8932365770723,0.6,0.52288186028596,False
2,5.2026157193301295,654.5286011512759,0.0,0.49519163637766417,False
3,5.197076760208408,670.187575532328,0.0,0.39169739545696736,False
2,5.515028213847064,570.1620356435751,0.5,0.3525622400845047,False
6,5.471507270046682,629.3959938055469,0.0,0.5321880824281827,False
2,6.571672967562316,176.33392942608367,0.0,0.23162446245909118,False
3,5.124730184031308,382.38594017055834,0.3333333333333333,0.49527240398795885,False
1,4.9087877818121575,718.0982550510397,0.0,0.3814411459770781,False
4,5.6626520357754435,635.1216582676524,0.25,0.47248112850125684,False
2,4.783201669845537,121.33988025740945,0.5,0.19149897820752815,False
3,4.930612582141504,834.89428843398,0.3333333333333333,0.2854232460767711,False
5,4.192102704009781,301.07303516611057,0.4,0.6811060975235543,False
4,4.434891980257114,519.8257756747515,0.25,0.5219879119412586,False
4,4.772513419973423,360.01386065501293,0.5,0.49286073061216484,False
