Node ID,Distance,Conductance,Type,Name
409,283.14649180641305,0.4,apic,L5PCtemplate[409].apic[83]
410,1249.289046979354,0.4,apic,L5PCtemplate[410].apic[76]
411,139.11942427335805,0.4,apic,L5PCtemplate[411].apic[99]
412,1105.1821706953726,0.4,apic,L5PCtemplate[412].apic[49]
413,154.99522448949983,0.4,dend,L5PCtemplate[413].dend[5]
414,148.43519028696687,0.4,dend,L5PCtemplate[414].dend[13]
415,101.98687132330745,0.4,dend,L5PCtemplate[415].dend[82]
416,123.2264677156664,0.4,dend,L5PCtemplate[416].dend[4]
417,184.51662790275998,0.4,dend,L5PCtemplate[417].dend[70]
418,189.05896229448837,0.4,dend,L5PCtemplate[418].dend[66]
419,124.956174973597,0.4,dend,L5PCtemplate[419].dend[70]
420,949.9545794834812,0.4,apic,L5PCtemplate[420].apic[52]
421,113.88640685705411,0.4,dend,L5PCtemplate[421].dend[59]
422,132.14108820183418,0.4,dend,L5PCtemplate[422].dend[72]
423,1202.723808268395,0.4,apic,L5PCtemplate[423].apic[71]
424,1266.1545769386835,0.4,apic,L5PCtemplate[424].apic[63]
425,231.9158829836171,0.4,apic,L5PCtemplate[425].apic[79]
426,240.69752380559822,0.4,apic,L5PCtemplate[426].apic[101]
427,1249.2882902345739,0.4,apic,L5PCtemplate[427].apic[72]
428,124.63188202818775,0.4,dend,L5PCtemplate[428].dend[76]
429,189.11394518261358,0.4,dend,L5PCtemplate[429].dend[35]
430,189.59237466332434,0.4,apic,L5PCtemplate[430].apic[92]
431,279.9602991912391,0.4,apic,L5PCtemplate[431].apic[86]
432,372.3321717457555,0.4,apic,L5PCtemplate[432].apic[18]
433,123.06884341192504,0.4,dend,L5PCtemplate[433].dend[74]
434,294.4953777956342,0.4,apic,L5PCtemplate[434].apic[93]
435,107.7585945973951,0.4,dend,L5PCtemplate[435].dend[58]
436,337.33349416475295,0.4,apic,L5PCtemplate[436].apic[34]
437,158.09114346989816,0.4,dend,L5PCtemplate[437].dend[37]
438,840.3384910217984,0.4,apic,L5PCtemplate[438].apic[37]
439,147.41889823918723,0.4,dend,L5PCtemplate[439].dend[38]
440,290.63715896521876,0.4,apic,L5PCtemplate[440].apic[102]
441,158.5725582694369,0.4,apic,L5PCtemplate[441].apic[3]
442,1053.2104207660611,0.4,apic,L5PCtemplate[442].apic[53]
443,1171.0319160374543,0.4,apic,L5PCtemplate[443].apic[76]
444,978.2791161820779,0.4,apic,L5PCtemplate[444].apic[45]
445,1197.2953017254179,0.4,apic,L5PCtemplate[445].apic[64]
446,187.3199994011594,0.4,dend,L5PCtemplate[446].dend[69]
447,670.2616437081233,0.4,apic,L5PCtemplate[447].apic[37]
448,459.1400334070572,0.4,apic,L5PCtemplate[448].apic[36]
449,1181.9363677199044,0.4,apic,L5PCtemplate[449].apic[67]
450,1260.9908310564795,0.4,apic,L5PCtemplate[450].apic[66]
451,283.14649180641305,0.4,apic,L5PCtemplate[451].apic[83]
452,245.80261632896452,0.4,apic,L5PCtemplate[452].apic[86]
453,768.8612055325697,0.4,apic,L5PCtemplate[453].apic[51]
454,334.27105056178317,0.4,apic,L5PCtemplate[454].apic[9]
455,135.8111998862337,0.4,dend,L5PCtemplate[455].dend[59]
456,153.96319586631438,0.4,dend,L5PCtemplate[456].dend[40]
457,1122.9822048259407,0.4,apic,L5PCtemplate[457].apic[69]
458,101.98687132330745,0.4,dend,L5PCtemplate[458].dend[82]
459,162.42407568574765,0.4,apic,L5PCtemplate[459].apic[80]
460,78.8701601312148,0.4,dend,L5PCtemplate[460].dend[74]
461,363.74225133642045,0.4,apic,L5PCtemplate[461].apic[17]
462,1163.6786045109648,0.4,apic,L5PCtemplate[462].apic[69]
463,1113.7411410272384,0.4,apic,L5PCtemplate[463].apic[57]
464,1153.894137104828,0.4,apic,L5PCtemplate[464].apic[78]
465,233.66085693160153,0.4,apic,L5PCtemplate[465].apic[10]
466,1210.9982500289723,0.4,apic,L5PCtemplate[466].apic[63]
467,99.72589006337334,0.4,dend,L5PCtemplate[467].dend[28]
468,926.351308550626,0.4,apic,L5PCtemplate[468].apic[53]
469,141.74163293971782,0.4,dend,L5PCtemplate[469].dend[4]
470,797.8192791933797,0.4,apic,L5PCtemplate[470].apic[37]
471,978.2791161820779,0.4,apic,L5PCtemplate[471].apic[45]
472,159.55687396065298,0.4,dend,L5PCtemplate[472].dend[6]
473,124.956174973597,0.4,dend,L5PCtemplate[473].dend[70]
474,148.4577176078409,0.4,dend,L5PCtemplate[474].dend[2]
475,995.521064306781,0.4,apic,L5PCtemplate[475].apic[52]
476,104.99675813988493,0.4,dend,L5PCtemplate[476].dend[49]
477,231.47015478924322,0.4,apic,L5PCtemplate[477].apic[93]
478,154.99522448949983,0.4,dend,L5PCtemplate[478].dend[5]
479,1122.9822048259407,0.4,apic,L5PCtemplate[479].apic[69]
480,148.4577176078409,0.4,dend,L5PCtemplate[480].dend[2]
481,1153.894137104828,0.4,apic,L5PCtemplate[481].apic[78]
482,1070.0447388119308,0.4,apic,L5PCtemplate[482].apic[49]
483,384.74841076073955,0.4,apic,L5PCtemplate[483].apic[30]
484,1191.8338749482448,0.4,apic,L5PCtemplate[484].apic[77]
485,421.4069383692147,0.4,apic,L5PCtemplate[485].apic[36]
486,123.06884341192504,0.4,dend,L5PCtemplate[486].dend[74]
487,402.8006395439925,0.4,apic,L5PCtemplate[487].apic[17]
488,180.44255713266568,0.4,apic,L5PCtemplate[488].apic[103]
489,1026.1894254883025,0.4,apic,L5PCtemplate[489].apic[39]
490,80.32105935919517,0.4,dend,L5PCtemplate[490].dend[75]
491,254.24743952539205,0.4,apic,L5PCtemplate[491].apic[14]
492,189.59237466332434,0.4,apic,L5PCtemplate[492].apic[92]
493,140.67423169442782,0.4,dend,L5PCtemplate[493].dend[14]
494,149.70873856557898,0.4,dend,L5PCtemplate[494].dend[66]
495,118.60562735198347,0.4,dend,L5PCtemplate[495].dend[23]
496,176.19191310760613,0.4,apic,L5PCtemplate[496].apic[88]
497,70.38469050977113,0.4,dend,L5PCtemplate[497].dend[48]
498,240.69752380559822,0.4,apic,L5PCtemplate[498].apic[101]
499,968.6376792891044,0.4,apic,L5PCtemplate[499].apic[53]
