Node ID,Distance,Conductance,Type,Name,EPSC
215,"[261.94854786234214, 268.94996698754665, 240.2679260155998, 225.67649497454522, 111.97003799575621, 289.147348094846, 205.95709008267312]","[0.49512840951976406, 0.4635135979556784, 0.04621173012998938, 0.054937483828480294, 0.21725689681031912, 0.2858110388247985, 0.08518961938744503]",apic,"['L5PCtemplate[215].apic[87]', 'L5PCtemplate[215].apic[13]', 'L5PCtemplate[215].apic[87]', 'L5PCtemplate[215].apic[12]', 'L5PCtemplate[215].apic[1]', 'L5PCtemplate[215].apic[8]', 'L5PCtemplate[215].apic[79]']",-0.03375730764645368
216,"[901.6418642955131, 1020.2019945156071, 1050.8025755333772, 981.6379106927734, 1000.9199526041903, 923.4443824653044]","[0.2828513175032935, 0.4462495684805861, 5.743971649407181, 0.7823093900919517, 1.2747847967228272, 0.3934382544743535]",apic,"['L5PCtemplate[216].apic[60]', 'L5PCtemplate[216].apic[61]', 'L5PCtemplate[216].apic[74]', 'L5PCtemplate[216].apic[61]', 'L5PCtemplate[216].apic[61]', 'L5PCtemplate[216].apic[38]']",-0.007344216217575195
217,"[648.6934013712797, 534.6062234827423, 459.1400334070572, 670.2616437081233, 478.0065809259785]","[0.15372492520907505, 0.2637131282030253, 7.286530822404923, 0.2434505499009762, 0.10163774874858153]",apic,"['L5PCtemplate[217].apic[50]', 'L5PCtemplate[217].apic[36]', 'L5PCtemplate[217].apic[36]', 'L5PCtemplate[217].apic[37]', 'L5PCtemplate[217].apic[36]']",-0.12126367304574615
218,"[326.99041340256923, 232.59638030497996, 204.04272657060807, 297.03914062237635, 441.85902775156444]","[0.06886015644582254, 0.37188996697736293, 0.43559371305884137, 0.36852047148732875, 0.26987891033840977]",apic,"['L5PCtemplate[218].apic[87]', 'L5PCtemplate[218].apic[90]', 'L5PCtemplate[218].apic[89]', 'L5PCtemplate[218].apic[86]', 'L5PCtemplate[218].apic[17]']",-0.035965778538127324
219,"[383.27144544020643, 306.3818005121103, 287.990594829481, 308.6432519510967, 297.03914062237635, 303.85431458375433, 303.3081866709057]","[0.7792676720562264, 0.7103072958762796, 0.659200863768907, 0.03593110516190389, 0.3998994653947344, 0.17789300821407514, 0.0977161216486551]",apic,"['L5PCtemplate[219].apic[17]', 'L5PCtemplate[219].apic[18]', 'L5PCtemplate[219].apic[20]', 'L5PCtemplate[219].apic[19]', 'L5PCtemplate[219].apic[86]', 'L5PCtemplate[219].apic[85]', 'L5PCtemplate[219].apic[20]']",-0.006576590983797814
220,"[172.33461241454262, 211.18036935758454]","[0.2324708836276754, 0.11513318354848018]",apic,"['L5PCtemplate[220].apic[3]', 'L5PCtemplate[220].apic[14]']",-0.012472362028859152
221,"[962.3558687813563, 1018.304306718431, 995.521064306781]","[6.954820165349021, 0.6460932891467579, 0.5198333373080718]",apic,"['L5PCtemplate[221].apic[61]', 'L5PCtemplate[221].apic[52]', 'L5PCtemplate[221].apic[52]']",-0.021380697928918835
222,"[1217.553741628528, 1247.7691346354463, 1155.8419231192609, 1289.0294885812198]","[1.486313429644707, 1.8545950670990745, 1.6750830385619215, 11.891887816841134]",apic,"['L5PCtemplate[222].apic[64]', 'L5PCtemplate[222].apic[63]', 'L5PCtemplate[222].apic[63]', 'L5PCtemplate[222].apic[67]']",-0.006890847798501909
223,"[755.3000673649609, 768.8612055325697, 610.0724135584273, 712.780855536542, 734.0404614507515]","[0.11951991698028047, 0.46220496988121673, 0.44053493598517635, 0.24319584551174056, 1.9192743580111968]",apic,"['L5PCtemplate[223].apic[37]', 'L5PCtemplate[223].apic[51]', 'L5PCtemplate[223].apic[36]', 'L5PCtemplate[223].apic[37]', 'L5PCtemplate[223].apic[37]']",-0.026019270822530416
224,"[402.2416283282885, 311.6141913062814, 379.58476907278674, 334.27105056178317, 311.6141913062814, 311.6141913062814, 334.27105056178317, 402.2416283282885]","[0.3543594898005861, 0.3752488300191804, 0.25872153992003405, 0.621650686019795, 0.3679535921773745, 0.33118749840131306, 0.23130544281383705, 0.3205426208598501]",apic,"['L5PCtemplate[224].apic[9]', 'L5PCtemplate[224].apic[9]', 'L5PCtemplate[224].apic[9]', 'L5PCtemplate[224].apic[9]', 'L5PCtemplate[224].apic[9]', 'L5PCtemplate[224].apic[9]', 'L5PCtemplate[224].apic[9]', 'L5PCtemplate[224].apic[9]']",-0.03496074250648462
