Node ID,Distance,Conductance,Type,Name,EPSC
45,"[125.3566566162255, 121.35133217772845, 146.01110421120347, 64.37498428372382, 123.06884341192504]","[0.48351438382994466, 0.3666672868959887, 0.13906880657012277, 0.1599684495059128, 0.18012288494125797]",dend,"['L5PCtemplate[45].dend[69]', 'L5PCtemplate[45].dend[82]', 'L5PCtemplate[45].dend[69]', 'L5PCtemplate[45].dend[60]', 'L5PCtemplate[45].dend[74]']",-0.026058373639159527
46,"[93.07159617395864, 130.03362670112426, 169.3838504300337, 113.88640685705411, 91.96161382787453, 72.55771256930629, 114.45093534896017]","[0.13628858764341903, 0.3115070904908332, 0.06388795765186053, 0.28812061478871787, 0.05855401525959524, 0.2799977762846375, 0.04192144472405099]",dend,"['L5PCtemplate[46].dend[54]', 'L5PCtemplate[46].dend[66]', 'L5PCtemplate[46].dend[66]', 'L5PCtemplate[46].dend[59]', 'L5PCtemplate[46].dend[59]', 'L5PCtemplate[46].dend[57]', 'L5PCtemplate[46].dend[54]']",-0.018421738273843857
47,"[60.65930781833951, 70.38469050977113, 104.99675813988493, 60.65930781833951, 53.117938220707586, 53.117938220707586, 60.36203466659426]","[0.26463660030961894, 0.6242476239383982, 0.4419551857999791, 0.033406590158720634, 0.08692892118831776, 0.1975053771613174, 0.015719505120961635]",dend,"['L5PCtemplate[47].dend[80]', 'L5PCtemplate[47].dend[48]', 'L5PCtemplate[47].dend[49]', 'L5PCtemplate[47].dend[80]', 'L5PCtemplate[47].dend[48]', 'L5PCtemplate[47].dend[48]', 'L5PCtemplate[47].dend[44]']",-0.01786935740426543
48,"[130.03362670112426, 107.7585945973951]","[0.03206555160819601, 0.01965912876009075]",dend,"['L5PCtemplate[48].dend[66]', 'L5PCtemplate[48].dend[58]']",-0.0024107469670298087
49,"[90.61400111749089, 133.53481669883018, 83.3175177762149, 102.77385335077885, 78.87582633601447, 73.15339736778739, 84.0851219578796, 130.03362670112426]","[0.15256976824217008, 0.3224741170127132, 0.40666633465182656, 0.08392541213926513, 1.358038765703732, 0.03526025536917637, 0.5093090580450395, 0.023591876627351245]",dend,"['L5PCtemplate[49].dend[5]', 'L5PCtemplate[49].dend[5]', 'L5PCtemplate[49].dend[21]', 'L5PCtemplate[49].dend[38]', 'L5PCtemplate[49].dend[39]', 'L5PCtemplate[49].dend[56]', 'L5PCtemplate[49].dend[19]', 'L5PCtemplate[49].dend[66]']",-0.09224583381666207
50,"[140.67423169442782, 109.94421115086885, 113.79450671422445]","[0.3762605654116117, 0.05370540240837972, 0.054662974852412685]",dend,"['L5PCtemplate[50].dend[14]', 'L5PCtemplate[50].dend[72]', 'L5PCtemplate[50].dend[31]']",-0.005371928257602576
51,"[104.35920141659851, 85.23817306740301, 74.88580032951214, 62.204840638074714, 100.96950177156991, 98.1018678436529, 80.32105935919517]","[0.38370583471156605, 0.1101890646699228, 0.02845297815280449, 0.2543733099882442, 0.6101648494319304, 0.08772143279036729, 0.08197419846627774]",dend,"['L5PCtemplate[51].dend[33]', 'L5PCtemplate[51].dend[13]', 'L5PCtemplate[51].dend[35]', 'L5PCtemplate[51].dend[83]', 'L5PCtemplate[51].dend[74]', 'L5PCtemplate[51].dend[39]', 'L5PCtemplate[51].dend[75]']",-0.04422796713754451
52,"[219.37644786150878, 240.83685565217837, 190.56653510000945, 121.47339252334079]","[0.032194734794744974, 0.10017948452813405, 0.6804292051792271, 0.022697925717145562]",dend,"['L5PCtemplate[52].dend[5]', 'L5PCtemplate[52].dend[5]', 'L5PCtemplate[52].dend[13]', 'L5PCtemplate[52].dend[6]']",-0.0225216186521493
53,"[114.45093534896017, 105.0538013578737, 98.1018678436529, 68.01074554677353]","[0.01674009338630189, 0.1300037218307951, 0.22430183683062388, 0.06469726822292533]",dend,"['L5PCtemplate[53].dend[54]', 'L5PCtemplate[53].dend[68]', 'L5PCtemplate[53].dend[39]', 'L5PCtemplate[53].dend[65]']",-0.003273954820315339
54,"[177.30177078932604, 131.4997229334096, 91.56317190102511, 105.0538013578737, 125.5981794534687, 65.1512755144224, 90.68340297221485, 149.70873856557898]","[0.2199865700411492, 0.5062603723865358, 0.1893033819216539, 0.10950824431880855, 0.09979499414930358, 0.052943905746999906, 0.1612570909348702, 0.4331614468609344]",dend,"['L5PCtemplate[54].dend[67]', 'L5PCtemplate[54].dend[37]', 'L5PCtemplate[54].dend[67]', 'L5PCtemplate[54].dend[68]', 'L5PCtemplate[54].dend[58]', 'L5PCtemplate[54].dend[68]', 'L5PCtemplate[54].dend[66]', 'L5PCtemplate[54].dend[66]']",-0.025162885785334765
55,"[188.39808807574582, 70.38469050977113]","[0.1711469856511803, 0.07928653687952489]",dend,"['L5PCtemplate[55].dend[45]', 'L5PCtemplate[55].dend[48]']",0.0
56,"[157.2096136989632, 71.6922569989571, 63.25794961446548, 68.97818967932899, 98.1018678436529]","[0.1578981562795114, 0.40938241878579, 0.08492460936233064, 0.4579969206270424, 0.697287754898963]",dend,"['L5PCtemplate[56].dend[54]', 'L5PCtemplate[56].dend[54]', 'L5PCtemplate[56].dend[82]', 'L5PCtemplate[56].dend[15]', 'L5PCtemplate[56].dend[39]']",-0.03297703567426424
57,"[220.9285964056956, 179.66078594459293, 54.42691513006233]","[0.029944529237432266, 0.7725488048913736, 0.11645529452073791]",dend,"['L5PCtemplate[57].dend[72]', 'L5PCtemplate[57].dend[59]', 'L5PCtemplate[57].dend[51]']",-0.007207753303362097
58,"[204.37011221248093, 184.51662790275998, 164.66314359303897, 244.07708083192296, 179.11693402168947, 179.11693402168947]","[0.1269859078610255, 0.1922643854072107, 0.2900305665728885, 0.761811356821792, 0.2089651561483739, 0.2909667238467798]",dend,"['L5PCtemplate[58].dend[70]', 'L5PCtemplate[58].dend[70]', 'L5PCtemplate[58].dend[70]', 'L5PCtemplate[58].dend[70]', 'L5PCtemplate[58].dend[58]', 'L5PCtemplate[58].dend[58]']",-0.04795267793866742
59,"[158.09114346989816, 102.97772036283612, 219.37644786150878, 176.45563228016948, 83.7622620580905, 121.82597602863196, 63.15924307395112, 69.15359332682125]","[0.25078717452997984, 0.2615658703680617, 0.06279566764670808, 0.14967208075931604, 0.44647079367885645, 0.07414586184104292, 0.15619860878352188, 0.5345696928535437]",dend,"['L5PCtemplate[59].dend[37]', 'L5PCtemplate[59].dend[14]', 'L5PCtemplate[59].dend[5]', 'L5PCtemplate[59].dend[5]', 'L5PCtemplate[59].dend[15]', 'L5PCtemplate[59].dend[14]', 'L5PCtemplate[59].dend[9]', 'L5PCtemplate[59].dend[5]']",-0.07518406663677979
60,"[132.14108820183418, 124.29573715549212, 101.42502984666582, 78.87582633601447]","[0.21690491456308536, 0.09147193769031414, 0.42888859449361655, 0.24395219257090922]",dend,"['L5PCtemplate[60].dend[72]', 'L5PCtemplate[60].dend[27]', 'L5PCtemplate[60].dend[27]', 'L5PCtemplate[60].dend[39]']",0.0
61,"[119.19831780561462, 154.99522448949983]","[1.7020398815253934, 0.8210285353734444]",dend,"['L5PCtemplate[61].dend[28]', 'L5PCtemplate[61].dend[5]']",-0.10731212383348065
62,"[178.37074302601945, 126.69388733406447, 92.38622512914618, 177.30177078932604]","[0.03044671618743461, 0.4639139733004024, 0.07516605547221787, 0.04943160991060039]",dend,"['L5PCtemplate[62].dend[14]', 'L5PCtemplate[62].dend[41]', 'L5PCtemplate[62].dend[30]', 'L5PCtemplate[62].dend[67]']",-0.027565543054208774
63,"[154.33796525279956, 188.49072419905184]","[0.31552545329431014, 0.05398999573244933]",dend,"['L5PCtemplate[63].dend[72]', 'L5PCtemplate[63].dend[31]']",-0.0023638580046281277
64,"[71.6922569989571, 124.63188202818775, 104.99675813988493, 101.42502984666582, 153.96319586631438]","[0.316274268789045, 0.08181960158775281, 0.13055185632335808, 0.22592463231910243, 0.5791525924600108]",dend,"['L5PCtemplate[64].dend[54]', 'L5PCtemplate[64].dend[76]', 'L5PCtemplate[64].dend[49]', 'L5PCtemplate[64].dend[27]', 'L5PCtemplate[64].dend[40]']",-0.004351904672716955
65,"[223.51037200295212, 124.29573715549212, 178.37074302601945, 157.7359929154133, 169.3838504300337, 113.88640685705411, 114.45093534896017, 59.64978482837607]","[0.14011588770749828, 0.0990141340776573, 0.10562197878045346, 0.3868822903546993, 0.7471636257403176, 0.34320749841954146, 0.19311564504760603, 1.0707947348889608]",dend,"['L5PCtemplate[65].dend[59]', 'L5PCtemplate[65].dend[27]', 'L5PCtemplate[65].dend[14]', 'L5PCtemplate[65].dend[59]', 'L5PCtemplate[65].dend[66]', 'L5PCtemplate[65].dend[59]', 'L5PCtemplate[65].dend[54]', 'L5PCtemplate[65].dend[39]']",-0.0307201103908028
66,"[135.8111998862337, 143.43776430954227, 138.67074554785592, 255.5053120013037, 216.5604565168211, 172.46251877385134, 158.1431732900972]","[0.10007981326438048, 0.1656148030333871, 0.215989256001462, 0.17886359561101037, 0.045272935465165524, 0.31665739831423145, 0.20013900563969642]",dend,"['L5PCtemplate[66].dend[59]', 'L5PCtemplate[66].dend[58]', 'L5PCtemplate[66].dend[28]', 'L5PCtemplate[66].dend[28]', 'L5PCtemplate[66].dend[28]', 'L5PCtemplate[66].dend[40]', 'L5PCtemplate[66].dend[28]']",-0.026603063365371327
67,"[74.88580032951214, 178.37074302601945, 114.15409302358559, 73.78483825144616, 106.30384547392431, 66.91099239677285, 97.73142930013243, 65.55045704893816]","[0.06969551220778843, 0.0726498824748419, 0.895185686370278, 0.06386079351557993, 0.128391824488639, 0.10638608593677232, 0.06939311066790542, 0.07165995146849176]",dend,"['L5PCtemplate[67].dend[35]', 'L5PCtemplate[67].dend[14]', 'L5PCtemplate[67].dend[32]', 'L5PCtemplate[67].dend[26]', 'L5PCtemplate[67].dend[13]', 'L5PCtemplate[67].dend[10]', 'L5PCtemplate[67].dend[35]', 'L5PCtemplate[67].dend[72]']",-0.06776722357813014
