Node ID,Distance,Conductance,Type,Name,EPSC
27,"[363.74225133642045, 283.6291697090845, 326.99041340256923]","[0.11812956268283156, 1.1728779435931882, 0.10051934800122216]",apic,"['L5PCtemplate[27].apic[17]', 'L5PCtemplate[27].apic[87]', 'L5PCtemplate[27].apic[87]']",-0.03584760993078362
28,"[19.273949454034774, 34.65248624354424, 230.48994892325635]","[0.03280157950621135, 0.06365451752003884, 0.3678608860073739]",apic,"['L5PCtemplate[28].apic[0]', 'L5PCtemplate[28].apic[0]', 'L5PCtemplate[28].apic[103]']",-0.014174718957349342
29,"[847.2177443770693, 788.4503402436945]","[0.8037308133885385, 0.31993659212093656]",apic,"['L5PCtemplate[29].apic[51]', 'L5PCtemplate[29].apic[51]']",-0.002838486258838202
30,"[262.8814577601018, 297.03914062237635, 320.0851050887752, 288.1820293585134, 359.6429433351849, 294.4953777956342, 250.0896735546317, 359.76838909913823]","[0.5092494966104133, 0.3894894292905525, 0.0845449943712796, 0.1910089364374728, 0.8439698359759891, 0.3109649130965884, 0.2559534349820107, 0.4543585573018634]",apic,"['L5PCtemplate[30].apic[86]', 'L5PCtemplate[30].apic[86]', 'L5PCtemplate[30].apic[85]', 'L5PCtemplate[30].apic[16]', 'L5PCtemplate[30].apic[34]', 'L5PCtemplate[30].apic[93]', 'L5PCtemplate[30].apic[10]', 'L5PCtemplate[30].apic[30]']",-0.05433913791819123
31,"[257.87467588456104, 313.0392218190096, 344.2130572326344, 205.95709008267312]","[0.6631895491836377, 0.2140649983713697, 0.03349490359388729, 0.16657657806263632]",apic,"['L5PCtemplate[31].apic[79]', 'L5PCtemplate[31].apic[13]', 'L5PCtemplate[31].apic[17]', 'L5PCtemplate[31].apic[79]']",-0.012956935648844592
32,"[363.98178236557567, 297.03914062237635, 350.34871466787376, 308.6432519510967, 352.54668609881696]","[1.0461571030342613, 0.40301494457569387, 0.15435757297971145, 0.19727426792946876, 0.47308986470388564]",apic,"['L5PCtemplate[32].apic[19]', 'L5PCtemplate[32].apic[86]', 'L5PCtemplate[32].apic[18]', 'L5PCtemplate[32].apic[19]', 'L5PCtemplate[32].apic[85]']",-0.025600048094531758
33,"[303.84662065878194, 309.0085548012233, 412.9565961996402]","[0.21558738002065111, 0.21137260590596674, 1.1162233590209023]",apic,"['L5PCtemplate[33].apic[84]', 'L5PCtemplate[33].apic[101]', 'L5PCtemplate[33].apic[29]']",-0.006781270117528493
34,"[1117.6804952031148, 1174.227365422498, 1058.766078338441, 1226.0942663391088]","[2.2719226884207644, 0.8744480576591765, 6.5590815223869035, 1.4491249978132996]",apic,"['L5PCtemplate[34].apic[67]', 'L5PCtemplate[34].apic[63]', 'L5PCtemplate[34].apic[61]', 'L5PCtemplate[34].apic[43]']",-0.02352794592468399
35,"[1026.1894254883025, 1021.6170555725964, 1042.5024963743288, 922.8358253746583, 1017.3385909867684, 1020.2019945156071]","[0.5907483077921956, 0.424127902296159, 2.1538819743069753, 0.16576472965331374, 0.32793114576884624, 0.6350055965007206]",apic,"['L5PCtemplate[35].apic[39]', 'L5PCtemplate[35].apic[68]', 'L5PCtemplate[35].apic[39]', 'L5PCtemplate[35].apic[60]', 'L5PCtemplate[35].apic[49]', 'L5PCtemplate[35].apic[61]']",-0.00802357067328785
36,"[324.23749899931823, 283.14649180641305, 368.7774766038379, 272.9940969056006, 386.6853090271192, 382.42795917040206]","[0.1516824022895581, 1.279692941435291, 0.7336623311057523, 0.09665623233556422, 0.22463087474090318, 0.397935578929878]",apic,"['L5PCtemplate[36].apic[21]', 'L5PCtemplate[36].apic[83]', 'L5PCtemplate[36].apic[85]', 'L5PCtemplate[36].apic[15]', 'L5PCtemplate[36].apic[29]', 'L5PCtemplate[36].apic[19]']",-0.04198850651846442
