Node ID,Distance,Conductance,Type,Name,EPSC
36,"[80.32105935919517, 138.67074554785592, 120.38868854121658, 85.10253843614804, 120.38868854121658, 155.86712106725082]","[0.06715345539385253, 0.0928233856058497, 0.20261025533812138, 0.026477703110831155, 0.05502948344204491, 0.20602136132164214]",dend,"['L5PCtemplate[36].dend[75]', 'L5PCtemplate[36].dend[28]', 'L5PCtemplate[36].dend[33]', 'L5PCtemplate[36].dend[68]', 'L5PCtemplate[36].dend[33]', 'L5PCtemplate[36].dend[67]']",-0.021870616191677072
37,"[71.6922569989571, 125.3566566162255, 198.73171935473022]","[0.15980228036207436, 0.7962043305580253, 0.03289447531043664]",dend,"['L5PCtemplate[37].dend[54]', 'L5PCtemplate[37].dend[69]', 'L5PCtemplate[37].dend[72]']",-0.03422367599910103
38,"[83.3143651168523, 66.91099239677285, 62.204840638074714, 91.56317190102511, 100.86394087242225]","[0.2593216546267082, 0.44584813221804537, 0.07490982632152297, 0.5633609097139991, 0.1805566958741388]",dend,"['L5PCtemplate[38].dend[45]', 'L5PCtemplate[38].dend[10]', 'L5PCtemplate[38].dend[83]', 'L5PCtemplate[38].dend[67]', 'L5PCtemplate[38].dend[77]']",-0.03974851478574237
39,"[78.8701601312148, 211.63220750653073, 152.9405470034439, 152.9405470034439, 211.63220750653073, 102.97772036283612, 67.68097204351214, 190.56653510000945]","[0.10503450485390083, 0.0856316116574849, 0.045544693788271765, 0.02119071094734962, 1.1281212600053845, 0.010100811318602292, 0.12087071278544405, 0.14866227577109015]",dend,"['L5PCtemplate[39].dend[74]', 'L5PCtemplate[39].dend[13]', 'L5PCtemplate[39].dend[32]', 'L5PCtemplate[39].dend[32]', 'L5PCtemplate[39].dend[13]', 'L5PCtemplate[39].dend[14]', 'L5PCtemplate[39].dend[4]', 'L5PCtemplate[39].dend[13]']",-0.013696769309490264
40,"[54.194117300567484, 177.61560103233853, 102.43165180468468, 64.34817036737246, 49.484739032008434]","[0.42352341480066835, 0.2238296195984479, 0.08075330946054159, 0.21552866095789422, 0.2764324959477224]",dend,"['L5PCtemplate[40].dend[15]', 'L5PCtemplate[40].dend[28]', 'L5PCtemplate[40].dend[6]', 'L5PCtemplate[40].dend[6]', 'L5PCtemplate[40].dend[18]']",-0.014601717801099312
41,"[63.25794961446548, 97.73142930013243]","[0.23225468213203332, 0.8623850757551389]",dend,"['L5PCtemplate[41].dend[82]', 'L5PCtemplate[41].dend[35]']",-0.014048433571645091
42,"[64.37498428372382, 143.43776430954227, 89.91900974132152, 154.33796525279956, 62.204840638074714]","[0.15244751666558196, 0.19551638714276062, 0.22864079852152577, 0.32464619706260023, 0.07151210142505884]",dend,"['L5PCtemplate[42].dend[60]', 'L5PCtemplate[42].dend[58]', 'L5PCtemplate[42].dend[58]', 'L5PCtemplate[42].dend[72]', 'L5PCtemplate[42].dend[83]']",-0.027761861798580867
43,"[101.42502984666582, 165.669097688222, 54.194117300567484]","[0.21409680403665698, 0.06623896737629004, 0.2858172990766139]",dend,"['L5PCtemplate[43].dend[27]', 'L5PCtemplate[43].dend[61]', 'L5PCtemplate[43].dend[15]']",-0.013977875289583608
44,"[179.11693402168947, 157.2096136989632]","[0.08209822445457851, 0.1771866218785276]",dend,"['L5PCtemplate[44].dend[58]', 'L5PCtemplate[44].dend[54]']",0.0
45,"[125.3566566162255, 121.35133217772845, 146.01110421120347, 64.37498428372382, 123.06884341192504]","[0.5156230220145064, 0.39529627403884193, 0.15607662912543144, 0.1777576741874493, 0.199822034541108]",dend,"['L5PCtemplate[45].dend[69]', 'L5PCtemplate[45].dend[82]', 'L5PCtemplate[45].dend[69]', 'L5PCtemplate[45].dend[60]', 'L5PCtemplate[45].dend[74]']",-0.028021372136777245
46,"[93.07159617395864, 130.03362670112426, 169.3838504300337, 113.88640685705411, 91.96161382787453, 72.55771256930629, 114.45093534896017]","[0.1526524299563125, 0.3381881522833675, 0.07406552757621226, 0.313511660606236, 0.06784139046077982, 0.3043568519200606, 0.04928476344338318]",dend,"['L5PCtemplate[46].dend[54]', 'L5PCtemplate[46].dend[66]', 'L5PCtemplate[46].dend[66]', 'L5PCtemplate[46].dend[59]', 'L5PCtemplate[46].dend[59]', 'L5PCtemplate[46].dend[57]', 'L5PCtemplate[46].dend[54]']",-0.020314382197739178
47,"[60.65930781833951, 70.38469050977113, 104.99675813988493, 60.65930781833951, 53.117938220707586, 53.117938220707586, 60.36203466659426]","[0.2881298376674679, 0.6570015566001336, 0.472497387841784, 0.03952110057247383, 0.09892949397752777, 0.2174912878503643, 0.01916740011769876]",dend,"['L5PCtemplate[47].dend[80]', 'L5PCtemplate[47].dend[48]', 'L5PCtemplate[47].dend[49]', 'L5PCtemplate[47].dend[80]', 'L5PCtemplate[47].dend[48]', 'L5PCtemplate[47].dend[48]', 'L5PCtemplate[47].dend[44]']",-0.019459137216415456
48,"[130.03362670112426, 107.7585945973951]","[0.03813665660953162, 0.02381664696401212]",dend,"['L5PCtemplate[48].dend[66]', 'L5PCtemplate[48].dend[58]']",-0.0028899814751071062
49,"[90.61400111749089, 133.53481669883018, 83.3175177762149, 102.77385335077885, 78.87582633601447, 73.15339736778739, 84.0851219578796, 130.03362670112426]","[0.17009445162733908, 0.3496736229346342, 0.4357239076759762, 0.09589764968340245, 1.3860366242333928, 0.04165128152051801, 0.540817777774664, 0.028406199524798007]",dend,"['L5PCtemplate[49].dend[5]', 'L5PCtemplate[49].dend[5]', 'L5PCtemplate[49].dend[21]', 'L5PCtemplate[49].dend[38]', 'L5PCtemplate[49].dend[39]', 'L5PCtemplate[49].dend[56]', 'L5PCtemplate[49].dend[19]', 'L5PCtemplate[49].dend[66]']",-0.09577610702251604
50,"[140.67423169442782, 109.94421115086885, 113.79450671422445]","[0.40563276620385785, 0.06249927431616996, 0.06358150004065873]",dend,"['L5PCtemplate[50].dend[14]', 'L5PCtemplate[50].dend[72]', 'L5PCtemplate[50].dend[31]']",-0.006242647374676835
51,"[104.35920141659851, 85.23817306740301, 74.88580032951214, 62.204840638074714, 100.96950177156991, 98.1018678436529, 80.32105935919517]","[0.4125412315397676, 0.12442468324057726, 0.03390374784065936, 0.27741792434160056, 0.6438083779542495, 0.10003273728031248, 0.09364527825792308]",dend,"['L5PCtemplate[51].dend[33]', 'L5PCtemplate[51].dend[13]', 'L5PCtemplate[51].dend[35]', 'L5PCtemplate[51].dend[83]', 'L5PCtemplate[51].dend[74]', 'L5PCtemplate[51].dend[39]', 'L5PCtemplate[51].dend[75]']",-0.04755480649407673
52,"[219.37644786150878, 240.83685565217837, 190.56653510000945, 121.47339252334079]","[0.038465419000907906, 0.11449313199282853, 0.7182092327450182, 0.02735982132904537]",dend,"['L5PCtemplate[52].dend[5]', 'L5PCtemplate[52].dend[5]', 'L5PCtemplate[52].dend[13]', 'L5PCtemplate[52].dend[6]']",-0.023662308822736122
